#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20080428_182511749000|2008-04-28T18:25:04.634000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.2317009010233841|yifan|Darfield
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20080804_225141429000|2008-08-04T22:51:34.314000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.8343735030012738|yifan|Darfield
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20090309_021114405000|2009-03-09T02:11:07.290000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.629814264566996|yifan|Darfield
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20090420_233731105000|2009-04-20T23:37:23.990000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.8613676659787899|yifan|Darfield
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20090912_082837965000|2009-09-12T08:28:30.850000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.1425070925769936|yifan|Darfield
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20091203_120658705000|2009-12-03T12:06:51.590000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.1378514103321393|yifan|Darfield
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20100313_170314227000|2010-03-13T17:03:07.112000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.1930893974475167|yifan|Darfield
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20100415_095735127000|2010-04-15T09:57:28.012000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.26984618907241|yifan|Darfield
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20100415_104045127000|2010-04-15T10:40:38.012000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.5011036714119508|yifan|Darfield
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20100415_163050987000|2010-04-15T16:30:43.872000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.5418977305234232|yifan|Darfield
2005-12-12.346.2498926.BP2-25.3s.p0.2.ms_20100508_102225887000|2010-05-08T10:22:18.772000Z|-42.90811|171.82736|5000.0|yifan|delayednewz|||ML|1.168273224237501|yifan|Darfield
2005-12-17.351.2501206.BP2-25.3s.p0.2.ms_20051217_210943229000|2005-12-17T21:09:33.814000Z|-43.39713|171.50798|5000.0|yifan|delayednewz|||ML|2.662000000361552|yifan|Darfield
2005-12-21.355.2502977.BP2-25.3s.p0.2.ms_20051221_214019849000|2005-12-21T21:40:11.979000Z|-43.5575|171.53946|5000.0|yifan|delayednewz|||ML|2.7599999973700284|yifan|Darfield
2005-12-21.355.2502977.BP2-25.3s.p0.2.ms_20051221_235423609000|2005-12-21T23:54:15.739000Z|-43.5575|171.53946|5000.0|yifan|delayednewz|||ML|0.881718031318663|yifan|Darfield
2005-12-24.358.2504085.BP2-25.3s.p0.2.ms_20051212_094601649000|2005-12-12T09:45:55.223000Z|-43.41153|172.51939|16308.9|yifan|delayednewz|||ML|1.0949137464791825|yifan|Darfield
2005-12-24.358.2504085.BP2-25.3s.p0.2.ms_20051212_160625289000|2005-12-12T16:06:18.863000Z|-43.41153|172.51939|16308.9|yifan|delayednewz|||ML|1.4764947221088731|yifan|Darfield
2005-12-24.358.2504085.BP2-25.3s.p0.2.ms_20051213_051756649000|2005-12-13T05:17:50.223000Z|-43.41153|172.51939|16308.9|yifan|delayednewz|||ML|1.3412731875365824|yifan|Darfield
2005-12-24.358.2504085.BP2-25.3s.p0.2.ms_20051214_052154149000|2005-12-14T05:21:47.723000Z|-43.41153|172.51939|16308.9|yifan|delayednewz|||ML|1.5121907342444767|yifan|Darfield
2005-12-24.358.2504085.BP2-25.3s.p0.2.ms_20051214_101554169000|2005-12-14T10:15:47.743000Z|-43.41153|172.51939|16308.9|yifan|delayednewz|||ML|1.0588531657261828|yifan|Darfield
2005-12-24.358.2504085.BP2-25.3s.p0.2.ms_20051224_081649889000|2005-12-24T08:16:43.463000Z|-43.41153|172.51939|16308.9|yifan|delayednewz|||ML|2.4469999984677515|yifan|Darfield
2005-12-24.358.2504085.BP2-25.3s.p0.2.ms_20051224_083821009000|2005-12-24T08:38:14.583000Z|-43.41153|172.51939|16308.9|yifan|delayednewz|||ML|1.2855226952969174|yifan|Darfield
2005-12-24.358.2504085.BP2-25.3s.p0.2.ms_20051224_120846529000|2005-12-24T12:08:40.103000Z|-43.41153|172.51939|16308.9|yifan|delayednewz|||ML|1.1540256971187703|yifan|Darfield
