   6.580    47.050 1995      6      23    2.0   5.00       6      32
   6.500    47.100 1995      6      23    2.3  13.00       6      32
   7.580    45.960 1995      6      23    1.6  10.00      20      50
   6.600    47.210 1995      6      24    1.8  18.00       3       4
   6.460    47.220 1995      6      24    2.3  17.00       3       4
   6.520    47.260 1995      6      24    1.8   5.00       3       4
   6.630    47.290 1995      6      24    2.0  15.00       3       4
   7.170    46.820 1995      6      27    2.0   5.00       5       2
   7.190    46.840 1995      6      27    2.2   2.00       5       2
   6.600    47.000 1995      6      27    1.8  10.00       8      29
   7.860    45.990 1995      7      14    1.4  10.00      20      53
   7.790    46.230 1995      7      15    1.5   1.00       7      27
   6.950    46.350 1995      7      19    1.7  10.00      15      26
   7.410    46.340 1995      7      20    1.5   9.00      14      55
   7.410    46.340 1995      7      21    1.5   9.00       5       9
   6.570    46.910 1995      7      21    2.0  10.00       6      55
   7.180    46.260 1995      7      23    1.3   3.00       2      32
   8.170    46.820 1995      7      26    1.6   0.00      21      28
   8.180    46.970 1995      7      26    2.1   5.00      21      28
   6.230    46.630 1995      7      26    2.1   5.00      21      53
   6.230    46.610 1995      7      28    2.0   5.00      19      46
   6.460    46.990 1995      7      31    1.8   5.00      15      24
   7.540    46.180 1995      8       3    1.4   4.00      18      23
   8.070    47.520 1995      8       4    1.1  11.00       0       7
   6.350    46.620 1995      8       6    3.0  11.00       8      47
   6.370    46.570 1995      8       6    3.1  12.00       8      47
   6.380    46.630 1995      8       6    3.9   5.00       8      47
   6.190    46.650 1995      8       6    3.2  10.00       8      47
   6.190    46.650 1995      8       6    2.6  10.00       8      47
   6.480    46.580 1995      8       6    3.5  10.00       8      47
   6.350    46.620 1995      8       6    3.7   2.00       8      47
   6.620    46.230 1995      8       6    2.5  10.00       8      47
   7.860    46.230 1995      8       9    1.8   2.00      13      32
   8.210    45.970 1995      8       9    1.5   7.00      19      52
   7.590    46.230 1995      8       9    1.0   3.00      22      35
   7.020    47.490 1995      8      11    1.6  10.00      15       2
   7.400    46.310 1995      8      14    1.3   4.00       2      26
   6.960    46.350 1995      8      14    1.8   5.00       2      26
   7.090    46.850 1995      8      14    1.9   5.00      21      35
   8.250    46.050 1995      8      15    1.7   1.00      21      13
   6.950    46.400 1995      8      30    1.6  14.00      18      31
   6.780    46.840 1995      8      31    2.6   9.00      12       8
   6.680    46.910 1995      8      31    2.3  15.00      12       8
   6.670    46.880 1995      8      31    3.0   2.00      12       8
   7.890    45.920 1995      9       2    1.6   1.00       5      15
   7.520    46.310 1995      9       2    1.7   3.00      21      33
   7.330    46.310 1995      9       2    2.0   5.00      21      33
   7.090    45.860 1995      9       5    2.3   5.00      17      29
   7.140    45.800 1995      9       5    2.0  10.00      17      29
   7.190    46.250 1995      9      10    1.2   8.00      18      46
   7.200    46.790 1995      9      11    2.6  11.00      15       4
   7.190    46.790 1995      9      11    2.3  12.00      15       4
   7.190    46.820 1995      9      11    2.3   5.00      15       4
   7.210    46.810 1995      9      11    2.6  13.00      15       4
   7.080    46.840 1995      9      11    3.1   3.00      15       4
   7.220    46.500 1995      9      11    1.6   1.00      15       4
   7.020    46.010 1995      9      14    2.4  11.00      16       0
   7.020    46.000 1995      9      14    2.5  10.00      16       0
   7.020    46.000 1995      9      14    2.9  10.00      16       0
   7.000    45.990 1995      9      14    1.8   7.00      16       0
   6.750    46.040 1995      9      14    2.8   5.00      16       0
   6.980    46.050 1995      9      14    2.9   2.00      16       0
   7.760    46.070 1995      9      15    1.2   9.00       4      51
   8.360    45.990 1995      9      16    2.0   8.00       2      25
   8.360    45.990 1995      9      16    2.1   8.00       2      25
   8.410    46.060 1995      9      16    2.0   2.00       2      25
   8.190    46.070 1995      9      16    2.1   5.00       2      25
   6.300    47.100 1995      9      16    2.3   5.00       7      51
   6.420    47.170 1995      9      16    1.8   5.00       7      51
   6.700    47.090 1995      9      17    3.3  10.00      16      29
   7.190    46.780 1995      9      17    3.6   7.00      16      29
   7.270    46.750 1995      9      17    3.8   9.00      16      29
   7.190    46.790 1995      9      17    3.5  10.00      16      29
   7.200    46.810 1995      9      17    3.9   5.00      16      29
   7.140    46.810 1995      9      17    4.0   2.00      16      29
   7.770    46.440 1995      9      19    2.0   5.00       0      52
   7.440    46.460 1995      9      19    1.9   2.00       0      52
   8.510    46.960 1995      9      19    1.4   5.00      16      14
   8.520    46.950 1995      9      19    1.5   6.00      16      24
   8.470    46.830 1995      9      19    1.8   5.00      16      40
   8.510    46.960 1995      9      19    1.8   0.00      16      40
   8.520    46.960 1995      9      19    2.3  10.00      18       8
   8.520    46.950 1995      9      19    2.2   7.00      18       8
   8.470    47.110 1995      9      19    1.7   5.00      18       8
   8.490    47.050 1995      9      19    2.5  10.00      18       8
   6.790    46.840 1995      9      19    2.1   5.00      21      51
   7.200    46.800 1995      9      20    1.9   8.00       8      22
   7.300    46.800 1995      9      20    1.9   5.00       8      22
   7.210    46.790 1995      9      21    1.6  12.00      10      36
   7.670    46.640 1995      9      24    1.7   5.00       5       9
   7.310    46.650 1995      9      24    1.5   1.00       5       9
   6.510    47.040 1995      9      25    1.9   5.00       7      43
   7.640    46.340 1995     10       1    1.3   3.00       8      50
   6.500    47.070 1995     10       4    2.1   5.00      15      45
   7.200    46.260 1995     10       6    1.6  13.00       1       7
   7.070    46.290 1995     10       6    2.3   5.00       1       7
   8.160    47.540 1995     10       6    2.1   6.00      15      52
   8.060    47.590 1995     10       6    2.1   5.00      15      52
   7.200    46.790 1995     10       7    3.5   6.00       1      37
   7.190    46.790 1995     10       7    3.5  11.00       1      37
   7.170    46.820 1995     10       7    3.3   5.00       1      37
   7.240    46.850 1995     10       7    3.7  10.00       1      37
   7.130    46.830 1995     10       7    4.0   2.00       1      37
   7.210    46.790 1995     10       7    2.6  10.00       5      45
   7.170    46.840 1995     10       7    3.0   5.00       5      46
   7.100    46.840 1995     10       7    3.0   5.00       5      46
   7.430    46.530 1995     10       7    1.8  13.00       5      46
   7.170    46.820 1995     10       7    1.9   5.00      22       0
   6.820    46.810 1995     10       8    2.2   5.00       8      26
   7.200    46.800 1995     10       9    2.1   9.00       1      55
   7.170    46.820 1995     10       9    1.6   5.00       1      55
   7.430    47.690 1995     10      16    1.6   5.00       1       2
   6.580    47.060 1995     10      19    2.5   5.00      16      40
   6.510    47.150 1995     10      19    2.0  10.00      16      40
   6.540    47.080 1995     10      19    2.4  12.00      16      40
   7.350    46.330 1995     10      20    2.4   6.00      12      31
   7.360    46.320 1995     10      20    2.8   2.00      12      31
   7.110    46.340 1995     10      20    2.9   5.00      12      31
   7.330    46.350 1995     10      21    1.5   5.00       9      23
   7.860    46.340 1995     10      23    1.9   4.00      23      38
   8.150    47.480 1995     10      24    1.6  15.00       7       3
   7.430    46.360 1995     10      26    1.6   6.00       0      30
   7.200    46.200 1995     10      29    2.8  12.00       3      57
   7.150    46.200 1995     10      29    3.2   5.00       3      57
   7.140    46.200 1995     10      29    3.0   2.00       3      57
   7.000    46.810 1995     10      29    2.1   5.00      11       1
   8.560    46.600 1995     10      31    1.3   3.00       5      24
   6.290    46.640 1995     11       1    1.8   5.00      21      32
   7.550    46.320 1995     11       5    1.8   1.00      13      40
   6.180    47.190 1995     11       8    2.4   5.00       9      52
   7.330    46.330 1995     11       9    1.5  10.00       7      11
   6.860    46.210 1995     11       9    2.1   5.00      21      40
   7.000    46.140 1995     11       9    1.5   4.00      21      40
   6.870    46.250 1995     11      10    2.0   5.00       1      17
   6.930    46.230 1995     11      10    1.4   4.00       1      17
   8.790    47.030 1995     11      16    4.1  11.00       5      57
   8.780    47.020 1995     11      16    4.1  11.00       5      57
   8.780    47.020 1995     11      16    4.1  11.00       5      57
   8.790    47.050 1995     11      16    4.0   4.00       5      57
   8.710    46.990 1995     11      16    3.5   4.00       5      57
   8.730    47.060 1995     11      16    4.3   5.00       5      57
   8.770    47.130 1995     11      16    4.5  10.00       5      57
   8.600    47.110 1995     11      16    4.3   7.00       5      57
   8.790    47.050 1995     11      16    1.6   4.00       6      12
   8.790    47.030 1995     11      16    2.3   1.00      17      35
   8.790    47.050 1995     11      16    2.5   4.00      17      35
   8.720    47.120 1995     11      16    3.0   5.00      17      35
   8.700    47.100 1995     11      16    2.8   2.00      17      35
   8.790    46.820 1995     11      16    1.8   0.00      17      35
   6.600    46.750 1995     11      18    1.9   5.00      16       1
   8.790    47.050 1995     11      21    1.3   4.00      23       4
   6.840    46.200 1995     11      26    2.3   5.00       1      25
   6.900    46.140 1995     11      26    1.8   8.00       1      25
   7.170    45.880 1995     12       1    2.0  10.00      23      28
   6.970    45.900 1995     12       1    2.5   5.00      23      28
   7.070    45.880 1995     12       1    2.5   2.00      23      28
   6.050    46.960 1995     12       3    2.2   5.00      23       6
   7.300    47.320 1995     12       6    1.9  10.00      21       8
   7.290    47.300 1995     12       6    1.6  11.00      21       8
   7.330    47.370 1995     12       6    1.9  10.00      21       8
   7.320    46.270 1995     12       9    1.6   1.00       1      18
   6.890    46.140 1995     12      10    1.5   1.00       1      42
   6.790    46.270 1995     12      15    1.7  10.00      13      53
   8.790    47.050 1995     12      16    1.9   4.00      12      51
   8.790    47.050 1995     12      16    1.4   4.00      22      39
   6.890    45.970 1995     12      19    1.6  10.00       0      29
   6.930    46.160 1996      1       2    1.8   8.00       4      31
   6.910    46.150 1996      1       4    2.1  10.00      15      13
   7.450    46.320 1996      1       4    1.6  10.00      23      54
   7.100    46.330 1996      1       4    2.1   5.00      23      54
   7.130    46.840 1996      1       6    2.3   5.00       7      33
   6.910    46.140 1996      1       7    2.1  10.00      16      15
   6.840    46.150 1996      1       7    2.7   5.00      16      15
   6.960    46.130 1996      1       7    2.5   2.00      16      15
   7.140    47.370 1996      1       8    1.9  10.00       8      59
   6.910    46.130 1996      1      10    1.8   0.00      10      43
   6.560    46.170 1996      1      11    2.2   5.00       3      41
   6.850    46.150 1996      1      11    1.6   3.00       3      41
   7.240    46.850 1996      1      13    1.9   5.00       3      31
   6.940    46.120 1996      1      14    1.5  10.00      20       7
   6.950    46.140 1996      1      15    1.7   1.00      18      36
   7.390    46.870 1996      1      16    2.6  19.00       7       0
   7.380    46.900 1996      1      16    3.1   5.00       7       0
   7.410    46.650 1996      1      16    2.0  22.00       7       0
   6.950    46.140 1996      1      16    1.3   3.00       9      27
   6.920    46.130 1996      1      18    2.3   4.00      19      15
   6.750    46.150 1996      1      18    2.7   5.00      19      15
   6.920    46.150 1996      1      18    2.6   2.00      19      15
   7.770    47.470 1996      1      24    3.0  10.00       8       0
   7.770    47.470 1996      1      24    2.3  10.00       8       0
   7.190    47.470 1996      1      24    1.9   5.00      10      23
   6.900    46.100 1996      1      26    2.1   2.00       0      18
   7.510    46.340 1996      1      26    1.8   1.00       1      23
   7.480    46.350 1996      1      26    2.3   5.00       1      23
   6.720    45.930 1996      1      26    2.8   5.00      19       1
   6.860    46.160 1996      2       1    1.7   1.00      12      23
   7.420    46.140 1996      2       7    1.4   7.00       6      25
   7.420    46.140 1996      2       7    1.2   7.00       6      44
   6.950    46.090 1996      2       8    1.5  10.00       9      44
   6.970    46.120 1996      2      10    1.4   4.00       3       7
   8.150    46.350 1996      2      11    1.5   1.00       7      59
   7.050    46.030 1996      2      11    1.8  11.00      20      55
   6.500    46.110 1996      2      11    2.5   5.00      20      55
   7.160    45.810 1996      2      11    1.6   9.00      20      55
   7.060    46.020 1996      2      11    1.3   3.00      21      13
   6.990    45.820 1996      2      12    2.4   5.00      17      53
   7.880    47.420 1996      2      13    1.5   8.00      10      48
   7.890    47.420 1996      2      13    1.2   7.00      21      28
   7.990    46.510 1996      2      14    1.7   3.00       2      26
   7.580    46.590 1996      2      14    2.3   5.00       2      26
   7.880    47.410 1996      2      14    1.3   7.00       3      17
   6.850    46.140 1996      2      14    1.9  10.00       9      28
   6.860    46.070 1996      2      17    2.4   5.00      12      25
   7.000    46.010 1996      2      17    1.9   7.00      12      25
   7.000    46.050 1996      2      17    1.4   4.00      23      33
   6.860    46.890 1996      2      18    2.5   5.00       9      50
   6.920    46.810 1996      2      18    1.9   1.00       9      50
   7.220    46.710 1996      2      18    2.2  10.00      20      55
   7.080    46.750 1996      2      18    2.8   5.00      20      55
   7.090    46.760 1996      2      18    2.8  17.00      20      55
   7.570    46.360 1996      2      21    3.2   5.00      18      57
   7.540    46.350 1996      2      21    3.4   5.00      18      57
   7.530    46.370 1996      2      21    3.3   2.00      18      57
   7.600    46.240 1996      2      21    2.7  14.00      18      57
   7.700    46.460 1996      2      21    3.3  10.00      18      57
   7.700    46.460 1996      2      21    3.3  10.00      18      57
   7.660    46.150 1996      2      21    3.2   5.00      18      57
   7.660    46.150 1996      2      21    2.5   5.00      18      57
   6.950    46.140 1996      2      26    2.4   7.00      19      10
   6.930    46.140 1996      2      26    2.8   2.00      19      10
   6.970    46.160 1996      2      26    2.9   5.00      19      10
   6.870    46.170 1996      2      26    2.6   5.00      22      15
   6.940    46.140 1996      2      26    2.1   7.00      22      15
   6.930    46.150 1996      2      26    2.6   2.00      22      15
   8.050    46.350 1996      2      28    1.5   4.00       3       4
   6.960    46.120 1996      2      28    1.7   7.00       5      54
   6.950    46.060 1996      2      28    1.4   8.00      12      38
   8.170    47.550 1996      2      28    2.2   0.00      15       3
   8.690    47.170 1996      2      28    2.7  10.00      23       1
   6.950    46.140 1996      3       1    1.2   5.00       1      12
   7.300    46.320 1996      3       2    2.4  10.00       4      54
   7.350    46.300 1996      3       2    2.7   2.00       4      54
   7.090    46.320 1996      3       2    2.8   5.00       4      54
   6.090    46.430 1996      3       2    2.0   5.00       7       5
   7.460    46.210 1996      3       2    2.2   6.00      20      50
   7.480    46.190 1996      3       2    2.6   2.00      20      50
   7.310    46.230 1996      3       2    2.5   5.00      20      50
   7.480    46.020 1996      3       2    1.9   2.00      20      50
   7.450    46.220 1996      3       2    1.4   2.00      21      12
   6.980    46.110 1996      3       3    1.3   1.00       9       1
   7.290    46.320 1996      3       3    1.2   6.00      19      43
   6.960    46.140 1996      3       6    2.7   6.00      14      16
   6.980    46.140 1996      3       6    3.1   2.00      14      16
   7.050    46.160 1996      3       6    3.1   5.00      14      16
   7.180    45.910 1996      3       6    2.1   8.00      14      16
   7.060    46.080 1996      3       9    1.3  10.00       6      43
   7.240    46.340 1996      3      10    1.7   9.00      13      49
   6.920    46.370 1996      3      10    2.0   5.00      13      49
   8.640    46.480 1996      3      10    1.6   5.00      20      54
   6.960    46.110 1996      3      11    1.6  10.00      15      30
   6.880    46.170 1996      3      14    2.1   5.00      21      16
   6.960    46.130 1996      3      14    1.5   3.00      21      16
   7.410    46.050 1996      3      17    1.1   6.00      12      44
   7.410    46.050 1996      3      17    1.3   6.00      13      12
   7.660    46.130 1996      3      18    1.3   1.00      11      41
   7.620    46.660 1996      3      21    1.6   2.00      14      24
   6.880    46.190 1996      3      22    0.9  10.00       5      47
   6.900    46.170 1996      3      22    1.6  10.00      14      15
   6.890    46.170 1996      3      22    1.7   1.00      20      53
   6.720    46.210 1996      3      22    2.3   5.00      20      53
   6.770    46.120 1996      3      22    1.3  10.00      21      59
   7.570    46.850 1996      3      23    1.5  10.00      21      29
   6.950    46.140 1996      3      23    1.1   2.00      22       9
   6.940    46.170 1996      3      24    1.6   0.00       0      40
   7.100    46.150 1996      3      24    2.4   5.00       0      40
   6.960    46.120 1996      3      24    2.4   9.00       0      43
   7.340    46.010 1996      3      24    2.8   5.00       0      43
   6.970    46.160 1996      3      24    2.7   2.00       0      43
   6.950    46.060 1996      3      24    2.6  10.00       0      43
   7.100    46.020 1996      3      24    1.9   6.00       0      43
   6.890    46.180 1996      3      24    1.6  10.00       0      46
   6.670    46.170 1996      3      24    2.1   5.00       0      46
   6.780    46.180 1996      3      24    1.8   5.00       0      48
   6.950    46.150 1996      3      24    1.4   2.00       0      53
   6.700    46.170 1996      3      24    1.9   5.00       0      53
   6.950    46.160 1996      3      24    2.3   5.00       1      57
   6.960    46.140 1996      3      24    1.6   1.00       1      57
   7.830    47.600 1996      3      24    2.6  10.00      12      51
   7.850    47.600 1996      3      24    2.4  14.00      12      51
   7.830    47.620 1996      3      24    2.8  16.00      12      51
   7.830    47.620 1996      3      24    2.8  16.00      12      51
   7.830    47.620 1996      3      24    2.8  16.00      12      51
   7.830    47.620 1996      3      24    2.8  16.00      12      51
   7.770    47.640 1996      3      24    3.0  20.00      12      51
   6.880    45.990 1996      3      27    1.4  10.00       8      25
   8.190    47.540 1996      3      29    2.1   0.00      10      49
   6.930    46.150 1996      3      29    1.2   8.00      23       2
   7.530    45.920 1996      3      31    4.9   4.00       6       8
   7.450    45.900 1996      3      31    3.7   6.00       6       8
   7.560    45.830 1996      3      31    4.6   5.00       6       8
   7.280    45.800 1996      3      31    3.9   5.00       6       8
   7.280    45.800 1996      3      31    3.8   5.00       6       8
   7.360    45.930 1996      3      31    4.5   2.00       6       8
   7.540    46.020 1996      3      31    4.7  10.00       6       8
   7.540    46.020 1996      3      31    4.7  10.00       6       8
   7.010    46.470 1996      3      31    2.0   5.00      16       5
   7.050    46.400 1996      3      31    1.2   2.00      16       5
   6.350    46.640 1996      3      31    1.7   5.00      17      34
   6.930    46.150 1996      4       2    2.3   9.00      10      37
   6.840    46.220 1996      4       2    2.7   5.00      10      37
   6.970    46.180 1996      4       2    2.6   2.00      10      37
   7.450    45.910 1996      4       4    2.3   1.00      22      45
   7.420    45.790 1996      4       4    2.6   5.00      22      45
   7.390    45.900 1996      4       4    2.8   5.00      22      45
   7.430    45.900 1996      4       4    3.0   2.00      22      45
   7.430    45.900 1996      4       4    2.6   2.00      22      45
   7.480    45.790 1996      4       4    1.9   4.00      22      45
   7.090    46.440 1996      4       5    2.0   5.00      23      51
   7.070    46.410 1996      4       5    1.5   7.00      23      51
   7.050    46.410 1996      4       6    1.7  10.00       2      13
   6.990    46.420 1996      4       6    2.4   5.00       2      13
   7.110    47.380 1996      4       7    1.6   2.00      12      44
   7.060    47.390 1996      4       7    2.0   5.00      12      44
   7.080    47.410 1996      4       7    1.5   5.00      12      59
   7.030    47.430 1996      4       7    1.4   2.00      14       4
   7.080    47.400 1996      4       7    1.7   5.00      14       4
   7.090    47.380 1996      4       7    1.7   5.00      14       5
   7.080    47.410 1996      4       7    2.2   3.00      14      29
   7.110    47.380 1996      4       7    2.2   1.00      14      29
   7.070    47.370 1996      4       7    2.1   5.00      14      29
   7.120    47.370 1996      4       7    2.5   3.00      14      29
   7.040    47.430 1996      4       7    1.5  10.00      14      36
   7.100    47.370 1996      4       7    1.9   5.00      14      36
   7.070    47.370 1996      4       7    1.6   5.00      14      40
   7.120    47.380 1996      4       7    1.1   5.00      15      49
   6.890    46.190 1996      4       8    2.0   5.00      10      20
   6.920    46.180 1996      4       8    1.5   0.00      10      20
   7.240    45.930 1996      4      11    1.2   7.00       1      33
   7.920    46.040 1996      4      12    1.1   5.00      12       6
   6.970    46.480 1996      4      13    2.1  13.00       7      13
   6.960    46.510 1996      4      13    2.5   5.00       7      13
   6.890    46.460 1996      4      13    2.7   5.00       7      13
   7.500    46.600 1996      4      13    2.4   1.00      20      45
   7.550    46.670 1996      4      13    1.9  15.00      20      45
   7.430    46.620 1996      4      13    2.9   5.00      20      45
   7.610    46.660 1996      4      13    2.7  10.00      20      45
   7.610    46.660 1996      4      13    2.0  10.00      20      45
   7.400    46.690 1996      4      13    2.8   3.00      20      45
   6.780    46.900 1996      4      14    1.7   7.00       8      27
   6.730    46.920 1996      4      14    2.3   5.00       8      27
   6.940    46.150 1996      4      16    1.3   5.00      15      15
   7.680    46.160 1996      4      18    1.1   2.00      22      15
   7.570    47.550 1996      4      24    3.0  13.00       9      36
   7.560    47.560 1996      4      24    3.3   6.00       9      36
   7.560    47.560 1996      4      24    3.3   6.00       9      36
   7.600    47.560 1996      4      24    3.3  11.00       9      36
   7.600    47.560 1996      4      24    3.3  11.00       9      36
   7.600    47.560 1996      4      24    3.3  11.00       9      36
   7.600    47.560 1996      4      24    3.3  11.00       9      36
   7.600    47.560 1996      4      24    2.8  12.00       9      36
   6.890    46.130 1996      4      24    1.9   5.00      14      38
   6.930    46.000 1996      4      26    1.4  10.00      11      58
   8.290    46.920 1996      5       1    1.6   7.00      13      39
   8.270    46.050 1996      5       6    1.4   2.00      19       4
   7.740    46.170 1996      5       7    1.5   1.00       4      25
   7.350    46.330 1996      5      11    1.5   5.00      12      24
   7.520    46.340 1996      5      12    1.1   4.00      22      47
   7.380    46.130 1996      5      13    1.1  14.00       4      31
   7.410    46.310 1996      5      14    2.5   5.00       1      48
   7.360    46.330 1996      5      14    1.8   9.00       1      48
   7.350    46.330 1996      5      19    1.4   7.00      10      45
   7.490    46.300 1996      5      19    2.0   4.00      20       5
   7.370    46.380 1996      5      19    2.6   5.00      20       5
   7.580    46.360 1996      5      20    2.2   5.00      19      15
   7.540    46.390 1996      5      20    2.8   5.00      19      15
   6.670    46.890 1996      5      25    2.0   5.00      17      45
   6.500    47.000 1996      5      25    2.0  10.00      17      45
   7.580    46.360 1996      5      28    2.0   5.00      17      30
   7.550    46.420 1996      5      28    2.6   5.00      17      30
   7.460    46.350 1996      5      29    1.7   6.00       2      45
   7.410    46.410 1996      5      29    2.3   5.00       2      45
   8.180    47.540 1996      5      30    2.1   0.00      14      14
   7.600    47.570 1996      6       6    1.5  19.00       0       2
   7.590    47.580 1996      6       6    1.7  18.00       0       2
   7.600    47.580 1996      6       6    1.7  18.00       0       2
   7.570    47.620 1996      6       6    1.9   5.00       0       2
   6.950    46.150 1996      6       8    1.8   5.00      17      20
   6.920    46.120 1996      6       8    2.4   5.00      17      20
   8.110    47.330 1996      6       9    1.8  19.00       6      29
   7.520    46.340 1996      6      11    1.6   5.00      20      23
   7.610    47.600 1996      6      15    2.6  10.00       1       5
   7.650    47.580 1996      6      15    2.4  25.00       1       5
   7.630    47.600 1996      6      15    2.7  20.00       1       5
   7.630    47.600 1996      6      15    2.7  20.00       1       5
   7.640    47.600 1996      6      15    2.7  20.00       1       5
   7.630    47.600 1996      6      15    2.7  20.00       1       5
   7.610    47.630 1996      6      15    2.7  10.00       1       5
   7.450    47.680 1996      6      15    2.5   5.00      16       9
   7.420    47.680 1996      6      15    2.7  18.00      16       9
   7.470    47.680 1996      6      15    2.2  10.00      16       9
   7.470    47.680 1996      6      15    2.3   8.00      16       9
   7.470    47.680 1996      6      15    2.3   8.00      16       9
   7.470    47.680 1996      6      15    2.3   8.00      16       9
   7.080    45.790 1996      6      15    1.3  10.00      23       2
   6.770    46.170 1996      6      18    1.6   8.00       2      30
   6.720    46.200 1996      6      18    2.2   5.00       2      30
   7.760    47.550 1996      6      19    1.5  20.00       3      54
   7.760    47.550 1996      6      19    1.5  20.00       3      54
   7.740    47.580 1996      6      19    1.6   5.00       3      54
   7.850    45.990 1996      6      19    1.3  10.00       7      10
   6.970    46.230 1996      6      19    1.5  10.00      11      57
   7.430    47.670 1996      6      21    2.1   5.00      14      19
   7.490    47.670 1996      6      21    1.8  10.00      14      19
   7.490    47.670 1996      6      21    1.8  10.00      14      19
   7.540    47.660 1996      6      21    1.8  10.00      14      19
   7.040    46.050 1996      6      22    1.6   8.00       1      12
   7.060    46.040 1996      6      22    2.1   5.00       1      12
   6.880    46.870 1996      6      23    2.6   5.00       4      46
   6.890    46.870 1996      6      23    2.5   2.00       4      46
   6.920    46.840 1996      6      23    1.9   2.00       4      46
   6.790    46.240 1996      6      23    1.5  13.00       7      38
   6.770    46.280 1996      6      23    2.1   5.00       7      38
   6.850    46.040 1996      6      25    1.8  10.00      12      32
   7.570    47.740 1996      6      26    1.2  10.00       6      18
   7.570    47.740 1996      6      26    1.2  10.00       6      18
   6.860    46.070 1996      6      26    1.0   4.00      22       3
   7.360    46.340 1996      6      27    1.5   0.00      17      42
   8.770    46.870 1996      6      27    1.9   5.00      18      24
   7.210    46.710 1996      6      27    2.9   8.00      22      40
   7.240    46.740 1996      6      27    3.0  10.00      22      40
   7.240    46.740 1996      6      27    3.0  10.00      22      40
   7.160    46.720 1996      6      27    3.2   2.00      22      40
   7.120    46.770 1996      6      27    3.2   5.00      22      40
   7.400    46.470 1996      6      27    2.3  15.00      22      40
   6.720    46.040 1996      7       1    2.0   5.00      17      42
   7.660    46.130 1996      7      10    0.9   2.00      15      26
   6.830    46.020 1996      7      11    1.6  10.00      21       2
   6.970    46.130 1996      7      16    1.5   0.00      14      57
   7.360    46.330 1996      7      17    1.8   8.00       6       4
   7.410    46.350 1996      7      18    2.0   8.00      21       3
   7.380    46.310 1996      7      18    2.5   5.00      21       3
   7.620    46.090 1996      7      19    1.1   2.00       1      35
   8.080    46.430 1996      7      22    1.8   4.00      10      32
   7.580    46.050 1996      7      23    1.4   1.00      12      58
   7.220    46.020 1996      7      26    1.5   4.00       9      24
   6.530    46.140 1996      7      28    2.1   5.00      14      41
   7.530    46.350 1996      7      31    1.8   7.00      16      18
   7.520    46.340 1996      7      31    2.7   4.00      16      26
   7.530    46.350 1996      7      31    3.0   2.00      16      26
   7.530    46.350 1996      7      31    3.0   2.00      16      26
   7.510    46.330 1996      7      31    3.0   5.00      16      26
   7.500    46.200 1996      7      31    2.1  13.00      16      26
   7.520    46.340 1996      8       1    1.9   5.00       2      27
   7.490    46.300 1996      8       1    2.5   5.00       2      27
   7.410    46.330 1996      8       1    1.4   4.00       3      24
   7.520    46.340 1996      8       1    1.4   4.00       8      44
   7.520    46.340 1996      8       1    1.3   5.00      18      52
   7.530    46.350 1996      8       1    1.2   7.00      20       5
   7.520    46.340 1996      8       3    2.9   4.00      10      48
   7.510    46.310 1996      8       3    3.1   5.00      10      48
   7.490    46.350 1996      8       3    3.0   2.00      10      48
   7.490    46.350 1996      8       3    3.1   2.00      10      48
   7.190    46.900 1996      8       3    1.6  10.00      16      41
   7.400    47.080 1996      8      10    2.4  10.00      23      10
   7.390    47.090 1996      8      10    1.8  10.00      23      10
   7.550    46.320 1996      8      14    3.6   5.00       4      37
   7.520    46.340 1996      8      14    3.2   4.00       4      37
   7.460    46.340 1996      8      14    3.3   2.00       4      37
   7.560    46.170 1996      8      14    3.3   5.00       4      37
   7.560    46.170 1996      8      14    3.3   5.00       4      37
   7.540    46.180 1996      8      14    2.9  14.00       4      37
   7.570    46.460 1996      8      14    3.3  10.00       4      37
   7.570    46.460 1996      8      14    3.3  10.00       4      37
   7.520    46.340 1996      8      14    1.9   5.00       4      39
   7.570    46.490 1996      8      14    2.4   5.00       4      39
   8.720    46.800 1996      8      16    2.0   1.00       6      11
   8.080    46.450 1996      8      17    1.5   2.00      13      16
   7.050    46.050 1996      8      18    1.0   6.00       5      48
   7.070    47.600 1996      8      18    1.3   5.00      14      21
   7.100    47.610 1996      8      18    2.2   3.00      14      21
   7.250    46.240 1996      8      19    0.9   2.00       8       0
   7.190    46.900 1996      8      20    1.6  10.00       9      16
   7.510    46.340 1996      8      20    1.8   4.00      11      52
   7.080    46.780 1996      9       1    1.4   9.00       7      35
   6.900    46.120 1996      9       8    1.5  10.00       7      21
   7.120    46.150 1996      9       8    1.9   5.00      12       8
   6.890    46.110 1996      9       8    1.5  10.00      12       8
   7.220    46.030 1996      9       8    1.8   5.00      13      40
   7.080    46.030 1996      9       8    1.3   7.00      13      40
   6.830    46.060 1996      9      14    3.1  10.00      22      54
   6.760    46.050 1996      9      14    3.5   5.00      22      54
   6.800    46.070 1996      9      14    3.4   2.00      22      54
   6.800    46.070 1996      9      14    3.5   2.00      22      54
   6.860    45.930 1996      9      14    2.6  13.00      22      54
   6.870    45.850 1996      9      14    3.2   8.00      22      54
   6.870    45.850 1996      9      14    2.4   8.00      22      54
   6.750    46.040 1996      9      14    2.2   5.00      23      10
   6.860    46.070 1996      9      14    1.4   5.00      23      10
   6.820    46.060 1996      9      17    2.3  12.00       0      25
   6.830    46.070 1996      9      17    2.6   2.00       0      25
